"","Metabolite","Group1","Group2","P_Value","Higher_Group","p_value","Correct","IL_W_FUL_R10","IL_W_FUL_R4","IL_W_DES_R1","IL_W_DES_R6","IL_W_DES_R8","IL_D_WEB_R1","IL_D_WEB_R9","IL_D_CDB_R7","H_W_FUL_R10","H_W_DES_R10","H_W_FUL_R4","H_W_DES_R6","H_D_CDB_R10","H_D_CDB_R7","IL_W_FUL_R3","IL_D_CDB_R3","H_D_WEB_R1","IL_D_WEB_R2","H_D_WEB_R10","H_W_FUL_R9","H_D_CDB_R5","H_D_WEB_R5","H_W_DES_R8","IL_D_CDB_R1"
"477","Path475",NA,NA,NA,NA,0.786794217504967,"PWY-8190: L-glutamate degradation XI (reductive Stickland reaction)",13.43998692,0,0,0,0,0,18.17360986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6354641
"478","Path476",NA,NA,NA,NA,0.318359343377764,"PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)",2871.281653,6234.886885,4878.203467,2412.053227,2078.609187,2798.106376,4156.105249,1774.353405,2861.821111,2440.806368,2441.449438,1338.233807,1049.067337,2986.271634,3123.419999,2877.984444,2231.372354,2101.500277,2494.479486,2974.070258,1535.046556,2997.462278,3605.106357,2933.345302
"479","Path477",NA,NA,NA,NA,0.169486813533218,"PWY-841: superpathway of purine nucleotides de novo biosynthesis I",9155.164184,13684.93346,13271.05284,8575.208935,7899.297515,9390.540007,12985.45664,7108.715098,11936.94892,9372.183402,9588.436787,5170.081966,4795.268157,10646.71668,10944.36867,9759.949423,8702.786179,7553.455995,8942.314722,11934.35938,7846.525671,11458.88329,12605.35416,8765.012994
"480","Path478",NA,NA,NA,NA,0.330549029884694,"PWY-I9: L-cysteine biosynthesis VI (from L-methionine)",433.2132038,2249.597118,1161.41473,619.5514033,512.2165168,653.7955535,1066.571728,544.169693,755.0258867,476.6077244,728.4354857,358.6988072,129.9557081,348.0669131,774.6328871,690.0989782,30.47925547,458.9245256,256.0532165,369.3080964,273.3461206,257.5565419,815.1962959,908.0686902
"481","Path479",NA,NA,NA,NA,0.490907561809952,"PWY0-1061: superpathway of L-alanine biosynthesis",723.1495226,3351.795597,2382.03738,357.5945248,363.4757539,1132.441377,1892.128004,594.4025453,1940.655496,1114.576641,858.6238915,603.7823574,478.0827107,1585.268656,909.8238332,797.4369317,442.4222918,758.5376856,645.4391701,1480.947509,481.6676207,1210.387444,1616.970877,1618.971629
"482","Path480",NA,NA,NA,NA,0.971831696365098,"PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis",1750.329389,1380.194905,1888.244705,1768.767812,1833.953893,1780.61201,2305.491791,1316.301593,1266.225622,897.1789507,1087.76547,425.5141635,563.5329497,1279.253694,2165.542847,2052.910277,747.8342392,1439.77439,696.2445538,1046.97143,721.5914083,1032.716774,1445.658236,1869.818009
"483","Path481",NA,NA,NA,NA,0.428366913201973,"PWY0-1261: anhydromuropeptides recycling I",145.8651685,3044.58889,660.2529368,150.4283907,142.0283473,123.6147183,558.3729272,109.7736191,695.8061997,451.7680866,411.3826634,146.7832161,225.1853809,665.1153806,113.4174954,85.65260846,300.495153,195.9797767,307.1832982,280.1100864,93.33237296,258.3302124,547.7746198,533.2268375
"484","Path482",NA,NA,NA,NA,0.820084119559082,"PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation",25.99693206,1150.171409,567.0708665,0,0,49.66556535,582.3956805,22.45156775,284.9320427,76.75841211,0,0,19.01571883,246.1135184,84.80126701,114.2415569,0,77.30601859,38.57374356,47.75606814,51.666303,0,120.2678712,543.0349192
"485","Path483",NA,NA,NA,NA,0.326443109537123,"PWY0-1296: purine ribonucleosides degradation",3974.528081,6239.689982,6488.324638,4506.486331,3973.459103,4692.189384,5883.415814,3556.981991,6446.653752,4972.906398,5377.323754,2945.483276,2342.273478,5723.602416,5334.992957,5108.050154,4677.359248,4292.762431,4509.666747,5906.047942,4593.5078,6534.695685,6485.763521,4630.204269
"486","Path484",NA,NA,NA,NA,0.336982152990566,"PWY0-1297: superpathway of purine deoxyribonucleosides degradation",2165.274712,4771.161395,4569.799751,2215.737448,1955.367766,2780.287341,4718.513599,2097.428371,5418.16424,4323.460971,4532.131633,2399.530628,1936.497964,4666.35131,3608.710024,2746.545578,4066.919606,2535.886832,4085.465656,4939.908241,3293.329613,5140.372969,5504.615058,3272.194777
"487","Path485",NA,NA,NA,NA,0.387694269817684,"PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation",1286.777633,3853.862155,3139.031676,1299.933177,1389.76925,1637.375119,3438.134857,1205.74667,2821.452919,2238.513097,2334.667845,1264.928472,931.1862293,2443.263414,1996.676033,1780.654336,1787.064033,1177.996691,2095.474745,2742.169331,1756.048425,2020.617174,3408.654814,2009.24747
"488","Path486",NA,NA,NA,NA,0.324044384791405,"PWY0-1319: CDP-diacylglycerol biosynthesis II",1822.095422,5868.374967,4241.195234,2575.843786,2522.032743,2606.585974,3708.835384,2338.014966,3480.700366,2592.320092,2823.943821,1258.533061,1420.608776,3275.989701,3769.309204,2919.855557,2100.115443,2732.00505,2394.654243,3219.320058,1870.535675,3131.254267,3816.13743,2865.931612
"489","Path487",NA,NA,NA,NA,0.980678715792902,"PWY0-1337: oleate &beta;-oxidation",0,750.7065932,437.348451,85.47308931,74.12891206,216.4950126,729.1288139,54.21293646,0,394.0277978,356.1049172,0,0,495.938304,273.48643,195.7554525,48.30466144,157.2622376,131.014133,36.1222287,0,166.6737421,183.3305809,454.583756
"490","Path488",NA,NA,NA,NA,0.49541387808102,"PWY0-1338: polymyxin resistance",0,265.2427246,0,0,0,0,0,0,0,0,0,0,0,96.7722867,0,0,0,0,0,0,0,0,0,54.54715108
"491","Path489",NA,NA,NA,NA,0.439138486609456,"PWY0-1415: superpathway of heme b biosynthesis from uroporphyrinogen-III",0,391.7040805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.55468899
"492","Path490",NA,NA,NA,NA,0.270701653108535,"PWY0-1477: ethanolamine utilization",1130.867302,6011.016994,3037.525405,1101.887058,1188.726042,1389.947898,3871.545731,1066.218259,3150.014378,2236.628298,2495.38485,1220.304399,1124.996098,3078.514464,2424.266679,1467.486431,2006.632223,1242.782876,2218.122551,2985.012023,1821.710547,2819.589127,3180.633918,2159.706488
"493","Path491",NA,NA,NA,NA,0.423204918499767,"PWY0-1479: tR0 processing",2477.97071,5127.275799,4057.304178,2539.459358,2708.769931,3006.22802,4501.821553,2352.985833,2844.940135,1510.718242,2423.391717,795.9657935,1268.230666,1990.083446,3343.858225,3119.002299,1841.067363,1368.836238,1895.367468,2184.498781,1577.46535,2079.49726,2574.722634,2255.028453
"494","Path492",NA,NA,NA,NA,0.74505092239133,"PWY0-1533: methylphospho0te degradation I",0,0,0,0,11.44254501,0,24.18503472,10.20129022,105.341229,62.84982875,9.209063126,0,0,90.55269965,7.714529533,0,0,0,38.07231252,67.85679875,37.8626211,0,99.96204188,13.35093589
"495","Path493",NA,NA,NA,NA,0.493307867925192,"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)",2479.163077,16458.10123,5705.259984,2541.927718,2154.269604,2656.551711,5651.796427,1716.736772,2435.098495,1340.979082,1917.332934,560.8037939,839.7524082,2342.805226,2903.550995,3010.874354,1269.453737,1966.492681,1454.487829,1986.40341,1423.18202,1416.216436,1948.071533,4001.753081
"496","Path494",NA,NA,NA,NA,0.212763077252433,"PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis",6359.603251,14104.77028,10874.101,5642.062758,6065.800881,7054.134161,10109.63802,4778.200239,8863.584105,5763.459298,5814.340962,2546.872783,3037.58163,7340.111528,7697.23614,6855.181199,4886.409667,4266.508085,5432.29382,7762.166554,3314.981072,5705.916404,9447.25685,6308.249151
"497","Path495",NA,NA,NA,NA,0.952766779488381,"PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)",141.6502244,466.1654083,174.5883915,0,110.5624609,117.3539973,0,45.98905276,669.9030982,430.5180825,62.938319,121.5942178,0,369.043383,0,0,297.9772552,65.88777711,326.4921797,134.5267366,0,185.4271096,443.1622705,842.5522476
"498","Path496",NA,NA,NA,NA,0.584126169559239,"PWY0-301: L-ascorbate degradation I (bacterial, a0erobic)",0,234.9023134,16.87756233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.5133641
"499","Path497",NA,NA,NA,NA,0.481408101490097,"PWY0-42: 2-methylcitrate cycle I",754.8139036,3294.461832,1170.287551,651.7545791,521.877235,736.131333,1783.318879,577.8070158,575.9565157,338.1095656,580.1982217,243.1487229,375.9352415,652.1551572,803.5760154,793.9439392,464.5702969,467.0984066,507.5368394,555.5410895,338.0787299,453.7689058,692.2294238,734.2453637
"500","Path498",NA,NA,NA,NA,0.327662030592336,"PWY0-461: L-lysine degradation I",14.8107537,164.7397186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501","Path499",NA,NA,NA,NA,0.25536439510084,"PWY0-781: aspartate superpathway",1684.161527,3717.386705,3338.46589,1746.791355,1616.176846,1968.00812,2981.309301,898.1809655,2328.655109,1549.240698,1692.747539,591.167582,596.3942073,1725.985492,2188.893494,1960.129335,977.6967477,1242.184682,1392.382795,1799.085331,749.1357356,1463.544907,2407.038062,2015.553917
"502","Path500",NA,NA,NA,NA,0.631097658758875,"PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage",267.5617005,5250.247624,727.8356538,156.281549,0,0,1175.501058,336.5896263,0,0,0,0,0,1253.226719,0,0,0,0,0,0,0,0,0,845.0204025
"503","Path501",NA,NA,NA,NA,0.389287489122145,"PWY0-862: (5Z)-dodecenoate biosynthesis I",5878.706611,13807.14378,8905.154449,5833.507941,6221.786192,6524.669406,9509.334742,4973.841093,7202.033806,4608.066909,5347.667864,2660.684029,3704.12768,6564.985069,8017.468914,7194.212839,5154.465243,5017.735619,5334.205373,5759.087635,3563.128412,5023.412972,7709.18922,6728.292625
"504","Path502",NA,NA,NA,NA,0.428957730054957,"PWY1G-0: mycothiol biosynthesis",276.3067516,1631.554339,1448.531032,315.8633754,249.2677234,398.7407979,1179.197184,341.6734361,2070.800923,1190.416439,1229.158704,554.9479511,487.3447151,1889.30781,690.3706329,394.9918303,906.1545514,481.9532421,1066.062401,1950.984667,717.1549599,1303.014526,1884.671892,641.2148239
"505","Path503",NA,NA,NA,NA,0.144780887887057,"PWY1ZNC-1: assimilatory sulfate reduction IV",5281.174544,8982.741215,8881.044249,4394.119479,4115.498597,6185.898732,8442.574978,3917.351625,8557.653312,6383.988522,7059.843763,3758.726757,3303.852097,7356.285325,6459.053638,5905.46567,6519.498761,4935.145502,6421.530815,8133.911507,5199.149714,7558.545137,8202.390167,5738.598039
"506","Path504",NA,NA,NA,NA,0.541939026340144,"PWY3DJ-35471: L-ascorbate biosynthesis IV (animals, D-glucuro0te pathway)",0,121.5528932,152.5685833,43.89019381,0,0,0,0,706.9831139,571.5204175,0,25.06014268,0,355.688234,0,0,0,0,0,0,0,0,45.4435603,0
"507","Path505",NA,NA,NA,NA,0.515930379802438,"PWY3O-4107: 0D salvage pathway V (PNC V cycle)",516.0694257,1680.246323,957.1384885,407.5168457,398.3473456,789.9917428,1154.316711,327.8200133,620.2396148,175.5336677,453.1794145,36.21077518,79.21868926,182.9958471,540.6409952,676.4475122,229.4517015,314.6416652,258.940303,294.0941563,187.1914053,209.1977335,338.1237519,871.7504407
"508","Path506",NA,NA,NA,NA,0.998448205167898,"PWY490-3: nitrate reduction VI (assimilatory)",701.2020778,683.5229917,888.1959649,612.4867101,517.5849486,699.0337889,868.7169956,417.2512089,346.3706404,167.1860903,204.212472,121.4929336,128.5255403,95.92624337,620.6820978,870.9589135,26.69148864,379.6179402,250.9233743,110.9667782,166.3389726,459.9178686,250.2792462,851.1263909
"509","Path507",NA,NA,NA,NA,0.21200195739297,"PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)",1048.650693,4193.876377,1917.260559,1115.663004,984.2508595,1171.642372,1988.005007,782.6347026,1561.144819,1082.44312,1305.252273,621.2674886,518.5599198,1496.827744,1695.237514,1337.098008,942.9183471,1163.293231,994.8066417,1457.340968,830.1447912,1300.78631,1724.725143,1365.449939
"510","Path508",NA,NA,NA,NA,0.21200195739297,"PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)",1048.650693,4193.876377,1917.260559,1115.663004,984.2508595,1171.642372,1988.005007,782.6347026,1561.144819,1082.44312,1305.252273,621.2674886,518.5599198,1496.827744,1695.237514,1337.098008,942.9183471,1163.293231,994.8066417,1457.340968,830.1447912,1300.78631,1724.725143,1365.449939
"511","Path509",NA,NA,NA,NA,0.757457720044836,"PWY4LZ-257: superpathway of fermentation (Chlamydomo0s reinhardtii)",0,421.2740904,63.39479609,70.36450461,41.75957044,45.4718464,203.216273,42.51227829,7.15648248,0,43.60576957,0,0,40.62855056,86.78357765,0,0,29.83359368,16.82644331,0,0,0,0,245.8072715
"512","Path510",NA,NA,NA,NA,0.442949223607041,"PWY5F9-12: biphenyl degradation",0,668.7304303,40.3004276,0,0,8.053485952,181.3144675,0,0,0,6.726161314,0,0,0,42.84411614,0,0,0,0,0,0,0,0,0
"513","Path511",NA,NA,NA,NA,0.0251872542865993,"PWY66-201: nicotine degradation IV",0,226.9276329,31.47940238,38.72048728,0,0,69.28289771,6.249657569,343.9124783,0,291.3480874,0,0,50.81760034,55.30559248,27.41608584,0,0,14.79701649,28.9243142,0,17.86523376,161.9807996,62.2947116
"514","Path512",NA,NA,NA,NA,0.675747081546133,"PWY66-367: ketogenesis",1064.067305,3554.700886,2240.030276,1402.431645,1325.947028,1550.011688,2375.96885,1267.194963,1392.147461,888.4083899,1261.79042,520.6734308,634.0999394,1234.682136,1746.840799,1937.223771,1120.784406,1384.421536,1021.34849,1022.541709,930.897961,1452.658071,1059.935782,1855.252251
"515","Path513",NA,NA,NA,NA,0.155182179474187,"PWY66-388: ceramide degradation by &alpha;-oxidation",0,12.57245385,0,0,0,0,0,0,28.57220675,0,13.28487396,0,0,0,0,0,0,0,0,0,0,0,24.19906305,0
"516","Path514",NA,NA,NA,NA,0.368059326166606,"PWY66-389: phytol degradation",1046.521534,8011.229327,2986.195734,1236.028653,1459.906499,1614.234401,4430.0033,1156.281308,3102.872877,2021.499368,2612.341388,1167.394948,878.1945547,3398.959183,1905.032766,1979.04799,1973.100972,1308.414797,2084.83451,3059.913278,1661.950575,3095.011768,3011.796099,2283.913263
"517","Path515",NA,NA,NA,NA,0.316855268299582,"PWY66-391: fatty acid &beta;-oxidation VI (mammalian peroxisome)",573.7415029,2636.633075,932.8323597,691.6052211,477.503958,686.7030615,1035.786019,478.0582426,695.6006846,534.7359038,625.3071359,107.8667165,143.7495259,382.4754886,808.4125156,815.4488735,271.5981143,620.9821339,371.3259856,509.2249647,411.8080167,625.3179288,433.5756945,857.7897895
"518","Path516",NA,NA,NA,NA,0.347679663353875,"PWY66-398: TCA cycle III (animals)",1286.778465,709.2131466,1831.287326,921.7937934,1158.751415,989.3712857,1049.390197,566.5297612,1394.067127,1253.113322,1802.529359,853.4425421,716.4530087,1147.057692,1437.993862,1134.982815,1284.988326,1305.112034,1178.392547,1639.984887,1186.856116,1602.99606,1291.130036,1437.977335
"519","Path517",NA,NA,NA,NA,0.62821514990152,"PWY66-399: gluconeogenesis III",3212.929327,4175.522351,6209.973207,3619.224879,3309.095544,3656.438994,5941.412183,3639.468132,6086.949983,4502.059077,4726.495584,2487.980095,2255.343619,5526.011595,5368.433785,4131.513702,3915.253091,3619.70748,4067.954243,6026.175262,4097.849552,5762.716119,6456.657974,4260.289994
"520","Path518",NA,NA,NA,NA,0.366087591582735,"PWY66-409: superpathway of purine nucleotide salvage",4507.884756,7765.284652,8863.395162,4605.85273,3986.595274,5527.528816,7972.533565,4285.684529,9767.298706,7812.903181,7864.648007,4368.967231,3594.51695,8448.79697,6775.592631,5493.250257,7007.970507,4905.535511,7232.853542,9472.066597,5966.510272,9094.435706,10012.42409,6013.876764
"521","Path519",NA,NA,NA,NA,0.198838235059311,"PWY66-429: fatty acid biosynthesis initiation (mitochondria)",9813.781628,16970.28784,11996.0285,9839.012724,9144.378127,10304.21374,13119.74151,7398.672029,10303.78244,8222.725401,8530.409165,4692.545981,4738.312936,8741.313413,11301.39315,10753.08557,7125.856416,8091.837939,7560.459705,9168.644483,6320.577115,9548.498284,10473.93391,8699.689144
"522","Path520",NA,NA,NA,NA,0.548262487609192,"PWY66-430: myristate biosynthesis (mitochondria)",0,30.93481008,0,0,0,0,16.18203534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"523","Path521",NA,NA,NA,NA,0.484135407781233,"PWY6666-2: dopamine degradation",0,290.4550193,14.18224306,0,0,0,44.68864132,0,0,0,0,0,0,0,11.40820399,37.05332848,0,0,0,0,0,0,0,0
"524","Path522",NA,NA,NA,NA,0.247411311083658,"PYRIDNUCSAL-PWY: 0D salvage pathway I (PNC VI cycle)",160.5853985,1349.081857,604.2117032,145.0324819,112.5078936,188.6701446,679.0972182,161.7426917,517.6011265,205.4007602,480.465004,42.32788386,92.18939758,227.1464166,185.5502919,209.188793,228.9892739,153.6911948,223.2828921,362.0813153,197.8108977,242.3789084,357.503507,422.6739371
"525","Path523",NA,NA,NA,NA,0.0293547687935447,"PYRIDNUCSYN-PWY: 0D de novo biosynthesis I (from aspartate)",3869.047572,7309.969602,4225.12184,4135.540895,3610.75292,4078.410075,5682.186513,3344.619249,5321.552074,4100.519316,4294.96808,1985.485158,1994.617809,4051.370843,5143.495644,4236.316814,3023.2633,3336.324216,3623.213003,5123.52582,2922.026339,4705.916702,4854.150186,3399.882116
"526","Path524",NA,NA,NA,NA,0.545540322883716,"PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I",216.3832535,6304.949087,484.2110014,109.2607561,0,0,774.8007352,245.8744006,0,0,0,0,0,1079.716757,0,0,0,0,0,0,0,0,0,963.4988669
"527","Path525",NA,NA,NA,NA,0.769681177226335,"REDCITCYC: TCA cycle VI (Helicobacter)",1110.490945,2478.663367,2898.806949,1701.532591,1396.18733,1870.492657,2445.359068,1634.034744,3456.796692,2483.01979,2330.575354,899.8277362,1024.509358,2879.997191,2443.299198,2353.525219,1744.620605,2041.766095,2225.505002,3034.253124,2234.81759,2804.719411,3285.49696,2352.34905
"528","Path526",NA,NA,NA,NA,0.698935076027632,"RHAMCAT-PWY: L-rhamnose degradation I",106.9896642,431.1395735,652.0116422,85.77976882,213.6053316,231.3978257,220.7533262,260.8579716,441.5380976,364.9192811,434.4121128,221.1919392,228.9556628,377.8011239,270.9357334,260.1944162,265.2790971,355.7730534,336.0749882,634.41573,254.3250581,419.3945965,485.6731574,384.4327038
"529","Path527",NA,NA,NA,NA,0.0857049241818774,"RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)",2258.65545,6694.244697,2269.084041,1177.25305,1398.599124,1277.129894,2954.664729,800.3633401,2503.17553,1354.900692,1242.230127,1007.294027,660.8845172,1644.871424,2218.101847,1646.887076,1173.069585,886.2947497,992.1525486,2188.846317,559.5651094,1788.179821,3066.603955,1421.922736
"530","Path528",NA,NA,NA,NA,0.884757670895274,"RUMP-PWY: formaldehyde oxidation I",0,17.3561878,16.81952476,0,0,14.94090414,107.4923155,0,0,18.33604294,0,19.56136802,21.8849094,70.00094844,20.59268666,0,0,0,23.34450244,38.31412565,0,0,50.21520189,46.97226363
"531","Path529",NA,NA,NA,NA,0.229825733270704,"SALVADEHYPOX-PWY: adenosine nucleotides degradation II",1501.068435,4806.383351,3085.717319,1245.862432,1061.02914,1940.658174,2612.562003,1229.828824,4507.98784,3348.797952,4050.439774,2080.517953,1443.180036,3567.158472,2109.239208,1855.398514,3132.897455,1465.989294,2949.17693,3884.457643,2596.996296,3888.318276,4518.450454,1852.62966
"532","Path530",NA,NA,NA,NA,0.305815356683441,"SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I",7110.039569,12682.34136,12640.8701,8121.732329,8004.346868,8568.017712,10669.05321,6345.661184,11442.45252,8700.007394,8747.881767,5188.861999,4376.305628,10430.30416,10405.27522,9476.73045,8102.648095,7741.077404,8425.21489,11486.43203,7481.421126,10206.80708,12731.77485,8919.81925
"533","Path531",NA,NA,NA,NA,0.115124619464643,"SO4ASSIM-PWY: assimilatory sulfate reduction I",5281.174544,9991.235766,8795.487268,4394.119479,4102.197404,6158.929145,8388.727337,3899.844323,8649.961159,6383.988522,7059.843763,3758.726757,3303.852097,7265.121016,6431.679328,5905.46567,6519.498761,4920.545496,6421.939123,8121.548609,5199.149714,7510.464018,8171.640855,5694.545525
"534","Path532",NA,NA,NA,NA,0.336110722043488,"SUCSYN-PWY: sucrose biosynthesis I (from photosynthesis)",0,0,0,0,0,0,0,0,97.41023419,0,0,0,0,0,0,0,34.95198049,34.92528912,0,0,0,38.42818522,0,0
"535","Path533",NA,NA,NA,NA,0.317524643845214,"SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis",2506.079082,7360.881688,4802.914889,2042.393751,1752.450995,2305.349303,3714.844445,1484.00437,3917.475964,2404.857569,2490.446502,1453.29051,1551.093648,3534.502216,2673.06332,2343.889676,2293.103509,1796.194692,2342.760699,2643.952786,1926.059153,3289.883215,3604.162557,2542.608163
"536","Path534",NA,NA,NA,NA,0.218395088640642,"TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA",1474.920708,5253.89018,3679.188472,1920.298351,2003.501181,1448.497838,4154.84534,2136.462952,4379.467519,3468.557054,2259.595735,951.2507655,868.0499889,3366.266172,2483.250565,1800.634036,1712.098829,1533.370605,2072.590025,4081.750368,1326.335441,1914.099623,3983.841002,2455.64252
"537","Path535",NA,NA,NA,NA,0.204953052456454,"TCA: TCA cycle I (prokaryotic)",1396.993992,7217.580759,3710.887875,1963.587067,2083.656213,1361.027096,4359.505426,2384.497592,4444.532871,3526.758003,2110.219608,847.8929486,792.1274511,3415.497127,2575.4794,1682.975019,1566.92869,1479.659947,1941.768111,4064.19457,1175.685473,1700.126111,4032.416018,2557.950987
"538","Path536",NA,NA,NA,NA,0.17381866833591,"THISY0RA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)",18.05023955,254.6282792,9.802918715,9.727201151,0,0,36.1368416,18.49036106,174.3755205,36.88370949,111.5316218,0,0,133.2673509,18.83494082,18.48706282,38.40187092,0,137.0631053,80.21526176,63.45776886,19.42042367,149.5687234,0
"539","Path537",NA,NA,NA,NA,0.358353295333152,"THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I",266.3844255,127.8080813,124.1949837,128.6830536,122.2003232,133.7571215,151.0542184,0,0,0,337.1554586,278.1944877,0,817.1086304,121.108701,134.0484003,0,0,0,144.3135609,0,0,599.9212244,935.6440233
"540","Path538",NA,NA,NA,NA,0.41325191406246,"THREOCAT-PWY: superpathway of L-threonine metabolism",0,112.446204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"541","Path539",NA,NA,NA,NA,0.177228544307786,"THRESYN-PWY: superpathway of L-threonine biosynthesis",6850.589642,12291.09522,10361.22693,6930.397759,6802.228347,7575.527766,10249.26659,5678.410357,9532.679593,6781.428458,7532.19305,4159.052495,4054.506029,8743.36994,9085.593887,8049.577058,7137.342267,5958.663916,6660.95119,9029.388266,5752.449051,8345.864465,9596.289167,7227.281573
"542","Path540",NA,NA,NA,NA,0.167705467404788,"TR0-CHARGING-PWY: tR0 charging",7263.314874,11341.81014,9862.360492,7253.514404,6721.140755,7931.906968,9855.890212,5628.493392,8760.819875,7241.16398,7420.339545,3670.578021,3465.870717,7616.214059,9109.509384,8535.003486,6572.196495,6397.417778,6565.413289,8885.042752,6197.707177,9192.825001,9288.313567,7145.950791
"543","Path541",NA,NA,NA,NA,0.286248139824659,"TRPSYN-PWY: L-tryptophan biosynthesis",6571.503923,12357.02615,10217.61672,6134.423262,6476.048257,7209.37165,10037.4082,5207.573953,7949.693355,5298.676774,6261.767838,2630.251112,3504.026806,7549.516709,8620.718949,7374.736168,5926.3483,5699.734217,5765.802754,7007.515172,4006.726755,7080.616926,8250.176594,6872.552266
"544","Path542",NA,NA,NA,NA,0.561280743406443,"TYRFUMCAT-PWY: L-tyrosine degradation I",286.733238,1313.626431,398.6766542,276.7114114,201.1496058,300.4513103,513.0036811,124.3314729,161.2752565,55.47396561,115.3308406,0,0,95.40549992,326.5241583,482.0995636,31.27400596,112.5804359,78.32820239,41.49760019,20.82378738,29.50943326,197.959228,344.6935619
"545","Path543",NA,NA,NA,NA,0.18694892343421,"UDP0GSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I",4418.81915,10860.86251,7812.668615,4866.435852,4773.349788,5070.651436,7323.728962,4073.812334,7813.456851,5636.452736,5616.76582,2482.867853,2434.945683,6693.04792,6010.063994,5129.555517,4920.360684,4286.664908,5150.718838,6722.490354,4186.324441,6362.443549,8268.491065,4744.461147
"546","Path544",NA,NA,NA,NA,0.278546459156172,"UNINTEGRATED",10512970.54,24812440.73,18475227.63,10859251.49,11146889.66,12278272.14,18034256.29,9946399.247,16996628.16,12369231.24,13355877.93,6951020.984,7359339.851,15501236.99,14177644.15,13495463.81,12123489.52,10047638.73,12655018.88,15818298.3,10080425.77,15265626.22,17302335.37,12945083.18
"547","Path545",NA,NA,NA,NA,0.35239822827698,"UNMAPPED",46797068.48,44678715.85,58553272.88,49485961.16,46443331.2,52117353.53,65261697.81,42363406.71,63839517.76,55739765.2,58549101.71,38717966.69,38314178.73,59037213.35,58796268.44,54131201.78,58293842.28,44276632.83,54758147.8,66613126.25,52119827.05,71071547.98,64506385.41,49432259.86
"548","Path546",NA,NA,NA,NA,0.537573439392552,"URSIN-PWY: ureide biosynthesis",543.8831848,1754.595746,2879.320145,753.8236554,925.5059137,1111.618957,1976.434893,1009.295115,3923.577053,2944.28788,3010.960741,1739.489698,1132.01498,2876.562099,1492.086536,1150.989631,2028.22343,993.007694,2375.337259,3825.36543,1999.422958,2602.123797,3162.799295,1399.729391
"549","Path547",NA,NA,NA,NA,0.387084649149477,"VALDEG-PWY: L-valine degradation I",0,128.1269246,0,0,0,0,0,0,29.64080233,24.57795928,0,0,0,44.2594216,0,0,0,0,0,0,0,0,0,0
"550","Path548",NA,NA,NA,NA,0.225482449922728,"VALSYN-PWY: L-valine biosynthesis",15498.06314,22444.75067,24258.16158,17063.08154,16663.10007,18570.58476,23141.9305,14771.74645,23351.1103,19745.9837,20541.07573,11838.61824,10638.96739,20903.96995,22058.2721,19395.46187,19082.08669,16253.10416,18789.04303,25152.93995,17426.69235,24405.56886,24408.76701,18108.75487
